2	Port 1: NDI 8700340  s/n:34802401	15790	1	OK	0.6569135	-0.0765223	-0.7407067	-0.1181634	93.533	15.734	-792.562	0.2554066	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15790	1	OK	0.0532414	-0.0115245	-0.0572960	-0.9968700	188.080	49.275	-779.405	0.7813146	0
2	Port 1: NDI 8700340  s/n:34802401	15793	1	OK	0.6600721	-0.0755169	-0.7379964	-0.1181667	93.537	16.255	-793.831	0.2456824	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15793	1	OK	0.0533340	-0.0118429	-0.0569839	-0.9968792	188.051	49.287	-779.400	0.7720696	0
2	Port 1: NDI 8700340  s/n:34802401	15796	1	OK	0.6622180	-0.0750250	-0.7362939	-0.1170892	93.588	16.769	-794.923	0.2452473	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15796	1	OK	0.0532940	-0.0119617	-0.0570309	-0.9968772	188.082	49.281	-779.394	0.7705120	0
2	Port 1: NDI 8700340  s/n:34802401	15799	1	OK	0.6622337	-0.0755610	-0.7363237	-0.1164665	93.563	16.988	-795.333	0.2466904	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15799	1	OK	0.0532412	-0.0116331	-0.0571703	-0.9968759	188.047	49.300	-779.420	0.7679372	0
2	Port 1: NDI 8700340  s/n:34802401	15802	1	OK	0.6630765	-0.0759690	-0.7356678	-0.1155474	93.596	17.384	-796.032	0.2506921	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15802	1	OK	0.0532572	-0.0119360	-0.0572333	-0.9968679	188.079	49.285	-779.408	0.7757404	0
2	Port 1: NDI 8700340  s/n:34802401	15805	1	OK	0.6640357	-0.0763670	-0.7348027	-0.1152805	93.589	17.696	-796.770	0.2446865	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15805	1	OK	0.0532565	-0.0118887	-0.0572628	-0.9968668	188.077	49.281	-779.397	0.7726712	0
2	Port 1: NDI 8700340  s/n:34802401	15808	1	OK	0.6649403	-0.0763279	-0.7341660	-0.1141432	93.577	18.073	-797.411	0.2428600	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15808	1	OK	0.0532372	-0.0118041	-0.0571984	-0.9968725	188.052	49.293	-779.405	0.7766706	0
2	Port 1: NDI 8700340  s/n:34802401	15811	1	OK	0.6660932	-0.0748438	-0.7333866	-0.1134121	93.659	18.617	-798.141	0.2485001	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15811	1	OK	0.0532360	-0.0115824	-0.0572421	-0.9968727	188.077	49.287	-779.407	0.7753027	0
2	Port 1: NDI 8700340  s/n:34802401	15814	1	OK	0.6672846	-0.0742870	-0.7324453	-0.1128566	93.700	19.145	-798.876	0.2457997	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15814	1	OK	0.0532624	-0.0117324	-0.0571190	-0.9968766	188.058	49.295	-779.396	0.7596394	0
2	Port 1: NDI 8700340  s/n:34802401	15817	1	OK	0.6678232	-0.0749286	-0.7320301	-0.1119363	93.733	19.512	-799.371	0.2509956	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15817	1	OK	0.0532242	-0.0116159	-0.0569960	-0.9968870	188.065	49.290	-779.391	0.7732598	0
2	Port 1: NDI 8700340  s/n:34802401	15820	1	OK	0.6680146	-0.0752217	-0.7318892	-0.1115185	93.759	19.753	-799.651	0.2510998	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15820	1	OK	0.0532490	-0.0116186	-0.0572133	-0.9968732	188.079	49.269	-779.412	0.7645326	0
2	Port 1: NDI 8700340  s/n:34802401	15823	1	OK	0.6695080	-0.0756754	-0.7306590	-0.1103166	93.762	20.193	-800.264	0.2439589	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15823	1	OK	0.0532304	-0.0117368	-0.0572428	-0.9968711	188.047	49.274	-779.409	0.7777891	0
2	Port 1: NDI 8700340  s/n:34802401	15826	1	OK	0.6718906	-0.0748796	-0.7287652	-0.1088917	93.788	20.860	-801.211	0.2366065	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15826	1	OK	0.0532271	-0.0116147	-0.0570686	-0.9968827	188.079	49.276	-779.414	0.7670556	0
2	Port 1: NDI 8700340  s/n:34802401	15829	1	OK	0.6733768	-0.0750488	-0.7275837	-0.1074867	93.775	21.295	-801.721	0.2371131	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15829	1	OK	0.0532299	-0.0114310	-0.0571512	-0.9968800	188.059	49.294	-779.421	0.7715454	0
2	Port 1: NDI 8700340  s/n:34802401	15832	1	OK	0.6741705	-0.0759337	-0.7270323	-0.1056045	93.789	21.417	-801.914	0.2316154	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15832	1	OK	0.0532223	-0.0118677	-0.0571171	-0.9968772	188.062	49.297	-779.414	0.7851986	0
2	Port 1: NDI 8700340  s/n:34802401	15835	1	OK	0.6753218	-0.0726516	-0.7264843	-0.1043207	93.817	21.976	-802.425	0.2369745	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15835	1	OK	0.0532461	-0.0117414	-0.0571828	-0.9968737	188.075	49.285	-779.393	0.7758925	0
2	Port 1: NDI 8700340  s/n:34802401	15838	1	OK	0.6759406	-0.0715973	-0.7261700	-0.1032246	93.784	21.989	-802.488	0.2394192	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15838	1	OK	0.0532142	-0.0116355	-0.0571141	-0.9968806	188.049	49.285	-779.405	0.7833804	0
2	Port 1: NDI 8700340  s/n:34802401	15841	1	OK	0.6774953	-0.0714336	-0.7248327	-0.1025425	93.817	22.007	-802.373	0.2472595	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15841	1	OK	0.0532423	-0.0119053	-0.0569791	-0.9968836	188.085	49.270	-779.406	0.7716169	0
